SourceFile,ExifToolVersion,CreateDate,ModifyDate,Make,Model,ShutterSpeedValue,ApertureValue,SubjectDistance,MeteringMode,Flash,FocalLength,ExposureMode,FocalLengthIn35mmFormat,LensInfo,City,Province-State,By-line,Caption-Abstract,CopyrightNotice,Description,Creator
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240105-pec-albany/20240105-pec-albany-029.jpg,12.76,2024:01:05 20:39:54,2024:01:07 08:06:05,SONY,ILCE-1,1/1000,2.8,655.35 m,Multi-segment,"Off, Did not fire",86.0 mm,Manual,86 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240105-pec-albany/20240105-pec-albany-001.jpg,12.76,2024:01:05 19:25:51,2024:01:07 08:03:15,SONY,ILCE-7M3,1/80,,,Multi-segment,"Off, Did not fire",,Manual,,,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240105-pec-albany/20240105-pec-albany-015.jpg,12.76,2024:01:05 20:13:03,2024:01:07 08:04:37,SONY,ILCE-1,1/1000,2.8,655.35 m,Multi-segment,"Off, Did not fire",40.0 mm,Manual,40 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240105-pec-albany/20240105-pec-albany-011.jpg,12.76,2024:01:05 19:54:14,2024:01:07 08:04:10,SONY,ILCE-1,1/1000,2.8,655.35 m,Multi-segment,"Off, Did not fire",99.0 mm,Manual,99 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240105-pec-albany/20240105-pec-albany-005.jpg,12.76,2024:01:05 19:30:12,2024:01:07 08:03:34,SONY,ILCE-1,1/1000,2.8,655.35 m,Multi-segment,"Off, Did not fire",129.0 mm,Manual,129 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240105-pec-albany/20240105-pec-albany-004.jpg,12.76,2024:01:05 19:29:40,2024:01:07 08:03:33,SONY,ILCE-7M3,1/640,,,Multi-segment,"Off, Did not fire",,Manual,,,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240105-pec-albany/20240105-pec-albany-010.jpg,12.76,2024:01:05 19:53:31,2024:01:07 08:04:06,SONY,ILCE-1,1/1000,2.8,655.35 m,Multi-segment,"Off, Did not fire",113.0 mm,Manual,113 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240105-pec-albany/20240105-pec-albany-006.jpg,12.76,2024:01:05 19:42:57,2024:01:07 08:03:49,SONY,ILCE-1,1/1000,2.8,655.35 m,Multi-segment,"Off, Did not fire",150.0 mm,Manual,150 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240105-pec-albany/20240105-pec-albany-012.jpg,12.76,2024:01:05 20:02:04,2024:01:07 08:04:12,SONY,ILCE-1,1/1000,2.8,655.35 m,Multi-segment,"Off, Did not fire",98.0 mm,Manual,98 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240105-pec-albany/20240105-pec-albany-013.jpg,12.76,2024:01:05 20:04:00,2024:01:07 08:04:14,SONY,ILCE-1,1/1000,2.8,655.35 m,Multi-segment,"Off, Did not fire",44.0 mm,Manual,44 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240105-pec-albany/20240105-pec-albany-007.jpg,12.76,2024:01:05 19:47:18,2024:01:07 08:03:49,SONY,ILCE-1,1/1000,2.8,655.35 m,Multi-segment,"Off, Did not fire",101.0 mm,Manual,101 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240202-hockey/20240202-hockey-008.jpg,12.76,2024:02:02 19:23:36,2024:02:04 08:24:56,SONY,ILCE-1,1/1000,2.8,43.25 m,Multi-segment,"Off, Did not fire",200.0 mm,Manual,200 mm,70-200mm f/2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240202-hockey/20240202-hockey-009.jpg,12.76,2024:02:02 19:25:04,2024:02:04 08:25:06,SONY,ILCE-1,1/1000,2.8,145.02 m,Multi-segment,"Off, Did not fire",200.0 mm,Manual,200 mm,70-200mm f/2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240202-hockey/20240202-hockey-010.jpg,12.76,2024:02:02 19:25:25,2024:02:04 08:25:23,SONY,ILCE-1,1/1000,2.8,133.26 m,Multi-segment,"Off, Did not fire",176.0 mm,Manual,176 mm,70-200mm f/2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240202-hockey/20240202-hockey-004.jpg,12.76,2024:02:02 19:15:27,2024:02:04 08:24:01,SONY,ILCE-1,1/1000,2.8,153.93 m,Multi-segment,"Off, Did not fire",171.0 mm,Manual,171 mm,70-200mm f/2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240202-hockey/20240202-hockey-005.jpg,12.76,2024:02:02 19:18:06,2024:02:04 08:24:26,SONY,ILCE-1,1/1000,2.8,144.61 m,Multi-segment,"Off, Did not fire",191.0 mm,Manual,191 mm,70-200mm f/2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240202-hockey/20240202-hockey-011.jpg,12.76,2024:02:02 19:28:17,2024:02:04 08:25:40,SONY,ILCE-1,1/1000,2.8,121.55 m,Multi-segment,"Off, Did not fire",141.0 mm,Manual,141 mm,70-200mm f/2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240202-hockey/20240202-hockey-007.jpg,12.76,2024:02:02 19:22:37,2024:02:04 08:24:49,SONY,ILCE-1,1/1000,2.8,81.9 m,Multi-segment,"Off, Did not fire",95.0 mm,Manual,95 mm,70-200mm f/2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240202-hockey/20240202-hockey-013.jpg,12.76,2024:02:02 19:49:16,2024:02:04 08:27:12,SONY,ILCE-1,1/1000,2.8,31.95 m,Multi-segment,"Off, Did not fire",88.0 mm,Manual,88 mm,70-200mm f/2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240202-hockey/20240202-hockey-012.jpg,12.76,2024:02:02 19:32:33,2024:02:04 08:26:44,SONY,ILCE-1,1/1000,2.8,127.37 m,Multi-segment,"Off, Did not fire",200.0 mm,Manual,200 mm,70-200mm f/2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240202-hockey/20240202-hockey-006.jpg,12.76,2024:02:02 19:18:37,2024:02:04 08:24:30,SONY,ILCE-1,1/1000,2.8,98.83 m,Multi-segment,"Off, Did not fire",125.0 mm,Manual,125 mm,70-200mm f/2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240202-hockey/20240202-hockey-002.jpg,12.76,2024:02:02 19:10:27,2024:02:04 08:23:09,SONY,ILCE-1,1/1250,2.8,10.73 m,Multi-segment,"Off, Did not fire",70.0 mm,Manual,70 mm,70-200mm f/2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240202-hockey/20240202-hockey-003.jpg,12.76,2024:02:02 19:10:30,2024:02:04 08:23:11,SONY,ILCE-1,1/1250,2.8,4.55 m,Multi-segment,"Off, Did not fire",70.0 mm,Manual,70 mm,70-200mm f/2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240202-hockey/20240202-hockey-015.jpg,12.76,2024:02:02 19:51:08,2024:02:04 08:27:33,SONY,ILCE-1,1/1000,2.8,50.07 m,Multi-segment,"Off, Did not fire",157.0 mm,Manual,157 mm,70-200mm f/2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240202-hockey/20240202-hockey-001.jpg,12.76,2024:02:02 19:10:22,2024:02:04 08:23:09,SONY,ILCE-1,1/1250,2.8,158.12 m,Multi-segment,"Off, Did not fire",200.0 mm,Manual,200 mm,70-200mm f/2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240202-hockey/20240202-hockey-014.jpg,12.76,2024:02:02 19:50:45,2024:02:04 08:27:27,SONY,ILCE-1,1/1000,2.8,254.53 m,Multi-segment,"Off, Did not fire",200.0 mm,Manual,200 mm,70-200mm f/2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240316-abundant-life/20240316-abundant-life-026.jpg,12.76,2024:03:16 12:41:45,2024:03:18 11:50:06,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",150.0 mm,Manual,150 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240316-abundant-life/20240316-abundant-life-024.jpg,12.76,2024:03:16 12:34:50,2024:03:18 11:49:40,SONY,ILCE-1,1/1250,2.8,655.35 m,Multi-segment,"Off, Did not fire",143.0 mm,Manual,143 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240316-abundant-life/20240316-abundant-life-018.jpg,12.76,2024:03:16 12:15:01,2024:03:18 11:48:33,SONY,ILCE-1,1/1250,2.8,5.06 m,Multi-segment,"Off, Did not fire",36.0 mm,Manual,36 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240316-abundant-life/20240316-abundant-life-019.jpg,12.76,2024:03:16 12:26:51,2024:03:18 11:49:03,SONY,ILCE-1,1/1250,2.8,655.35 m,Multi-segment,"Off, Did not fire",150.0 mm,Manual,150 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240316-abundant-life/20240316-abundant-life-025.jpg,12.76,2024:03:16 12:41:39,2024:03:18 11:50:02,SONY,ILCE-1,1/800,2.8,1.74 m,Multi-segment,"Off, Did not fire",41.0 mm,Manual,41 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240316-abundant-life/20240316-abundant-life-009.jpg,12.76,2024:03:16 11:55:57,2024:03:18 11:44:55,SONY,ILCE-1,1/1250,2.8,4.92 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240316-abundant-life/20240316-abundant-life-021.jpg,12.76,2024:03:16 12:33:39,2024:03:18 11:49:15,SONY,ILCE-1,1/1250,2.8,655.35 m,Multi-segment,"Off, Did not fire",150.0 mm,Manual,150 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240316-abundant-life/20240316-abundant-life-020.jpg,12.76,2024:03:16 12:30:09,2024:03:18 11:49:11,SONY,ILCE-1,1/1250,2.8,655.35 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240316-abundant-life/20240316-abundant-life-008.jpg,12.76,2024:03:16 11:54:16,2024:03:18 11:44:47,SONY,ILCE-1,1/1250,2.8,5.16 m,Multi-segment,"Off, Did not fire",54.0 mm,Manual,54 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240316-abundant-life/20240316-abundant-life-022.jpg,12.76,2024:03:16 12:33:47,2024:03:18 11:49:16,SONY,ILCE-1,1/1250,2.8,655.35 m,Multi-segment,"Off, Did not fire",150.0 mm,Manual,150 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240316-abundant-life/20240316-abundant-life-023.jpg,12.76,2024:03:16 12:34:50,2024:03:18 11:49:37,SONY,ILCE-1,1/1250,2.8,655.35 m,Multi-segment,"Off, Did not fire",143.0 mm,Manual,143 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240316-abundant-life/20240316-abundant-life-006.jpg,12.76,2024:03:16 11:25:08,2024:03:18 11:41:58,SONY,ILCE-1,1/1250,2.8,655.35 m,Multi-segment,"Off, Did not fire",126.0 mm,Manual,126 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240316-abundant-life/20240316-abundant-life-012.jpg,12.76,2024:03:16 12:04:24,2024:03:18 11:46:12,SONY,ILCE-1,1/1250,2.8,3.62 m,Multi-segment,"Off, Did not fire",45.0 mm,Manual,45 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240316-abundant-life/20240316-abundant-life-013.jpg,12.76,2024:03:16 12:04:35,2024:03:18 11:46:25,SONY,ILCE-1,1/1250,2.8,4.92 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240316-abundant-life/20240316-abundant-life-007.jpg,12.76,2024:03:16 11:43:53,2024:03:18 11:44:30,SONY,ILCE-1,1/1250,2.8,655.35 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240316-abundant-life/20240316-abundant-life-011.jpg,12.76,2024:03:16 12:00:01,2024:03:18 11:45:29,SONY,ILCE-1,1/1250,2.8,655.35 m,Multi-segment,"Off, Did not fire",67.0 mm,Manual,67 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240316-abundant-life/20240316-abundant-life-005.jpg,12.76,2024:03:16 11:18:31,2024:03:18 11:41:39,SONY,ILCE-1,1/1250,2.8,655.35 m,Multi-segment,"Off, Did not fire",150.0 mm,Manual,150 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240316-abundant-life/20240316-abundant-life-004.jpg,12.76,2024:03:16 11:13:54,2024:03:18 11:41:03,SONY,ILCE-1,1/1000,2.8,655.35 m,Multi-segment,"Off, Did not fire",89.0 mm,Manual,89 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240316-abundant-life/20240316-abundant-life-010.jpg,12.76,2024:03:16 11:58:33,2024:03:18 11:45:16,SONY,ILCE-1,1/1250,2.8,655.35 m,Multi-segment,"Off, Did not fire",150.0 mm,Manual,150 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240316-abundant-life/20240316-abundant-life-014.jpg,12.76,2024:03:16 12:04:35,2024:03:18 11:46:29,SONY,ILCE-1,1/1250,2.8,4.92 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240316-abundant-life/20240316-abundant-life-001.jpg,12.76,2024:03:16 11:03:33,2024:03:18 11:40:26,SONY,ILCE-1,1/400,2.0,655.35 m,Multi-segment,"Off, Did not fire",37.0 mm,Auto,37 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240316-abundant-life/20240316-abundant-life-015.jpg,12.76,2024:03:16 12:12:23,2024:03:18 11:47:51,SONY,ILCE-1,1/1250,2.8,655.35 m,Multi-segment,"Off, Did not fire",89.0 mm,Manual,89 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240316-abundant-life/20240316-abundant-life-003.jpg,12.76,2024:03:16 11:08:35,2024:03:18 11:40:43,SONY,ILCE-1,1/1250,2.8,655.35 m,Multi-segment,"Off, Did not fire",68.0 mm,Manual,68 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240316-abundant-life/20240316-abundant-life-017.jpg,12.76,2024:03:16 12:13:05,2024:03:18 11:48:00,SONY,ILCE-1,1/1250,2.8,655.35 m,Multi-segment,"Off, Did not fire",96.0 mm,Manual,96 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240316-abundant-life/20240316-abundant-life-016.jpg,12.76,2024:03:16 12:12:23,2024:03:18 11:47:55,SONY,ILCE-1,1/1250,2.8,655.35 m,Multi-segment,"Off, Did not fire",86.0 mm,Manual,86 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240316-abundant-life/20240316-abundant-life-002.jpg,12.76,2024:03:16 11:03:44,2024:03:18 11:40:27,SONY,ILCE-1,1/1250,2.8,655.35 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240129-albany/20240129-albany-018.jpg,12.76,2024:01:29 19:57:58,2024:01:30 08:00:15,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",96.0 mm,Manual,96 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240129-albany/20240129-albany-019.jpg,12.76,2024:01:29 20:00:03,2024:01:30 08:00:18,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",69.0 mm,Manual,69 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240129-albany/20240129-albany-021.jpg,12.76,2024:01:29 20:11:55,2024:01:30 08:00:50,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",74.0 mm,Manual,74 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240129-albany/20240129-albany-009.jpg,12.76,2024:01:29 19:34:24,2024:01:30 07:59:46,SONY,ILCE-1,1/20,5.6,9.42 m,Multi-segment,"Off, Did not fire",73.0 mm,Manual,73 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240129-albany/20240129-albany-008.jpg,12.76,2024:01:29 19:24:35,2024:01:30 07:59:25,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",89.0 mm,Manual,89 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240129-albany/20240129-albany-020.jpg,12.76,2024:01:29 20:03:07,2024:01:30 08:00:25,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",84.0 mm,Manual,84 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240129-albany/20240129-albany-006.jpg,12.76,2024:01:29 19:24:12,2024:01:30 07:59:22,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",89.0 mm,Manual,89 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240129-albany/20240129-albany-012.jpg,12.76,2024:01:29 19:39:17,2024:01:30 07:59:54,SONY,ILCE-1,1/15,5.6,655.35 m,Multi-segment,"Off, Did not fire",119.0 mm,Manual,119 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240129-albany/20240129-albany-013.jpg,12.76,2024:01:29 19:39:34,2024:01:30 07:59:57,SONY,ILCE-1,1/15,5.6,5.08 m,Multi-segment,"Off, Did not fire",51.0 mm,Manual,51 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240129-albany/20240129-albany-007.jpg,12.76,2024:01:29 19:24:15,2024:01:30 07:59:22,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",78.0 mm,Manual,78 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240129-albany/20240129-albany-011.jpg,12.76,2024:01:29 19:38:11,2024:01:30 07:59:54,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",119.0 mm,Manual,119 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240129-albany/20240129-albany-005.jpg,12.76,2024:01:29 19:23:09,2024:01:30 07:59:19,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",150.0 mm,Manual,150 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240129-albany/20240129-albany-004.jpg,12.76,2024:01:29 19:21:46,2024:01:30 07:59:17,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",77.0 mm,Manual,77 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240129-albany/20240129-albany-010.jpg,12.76,2024:01:29 19:38:10,2024:01:30 07:59:54,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",119.0 mm,Manual,119 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240129-albany/20240129-albany-014.jpg,12.76,2024:01:29 19:39:34,2024:01:30 07:59:57,SONY,ILCE-1,1/15,5.6,5.18 m,Multi-segment,"Off, Did not fire",52.0 mm,Manual,52 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240129-albany/20240129-albany-001.jpg,12.76,2024:01:29 19:17:09,2024:01:30 07:59:05,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",90.0 mm,Manual,90 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240129-albany/20240129-albany-015.jpg,12.76,2024:01:29 19:39:34,2024:01:30 07:59:57,SONY,ILCE-1,1/15,5.6,5.18 m,Multi-segment,"Off, Did not fire",52.0 mm,Manual,52 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240129-albany/20240129-albany-003.jpg,12.76,2024:01:29 19:18:55,2024:01:30 07:59:08,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",107.0 mm,Manual,107 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240129-albany/20240129-albany-017.jpg,12.76,2024:01:29 19:55:51,2024:01:30 08:00:08,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",101.0 mm,Manual,101 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240129-albany/20240129-albany-016.jpg,12.76,2024:01:29 19:53:46,2024:01:30 08:00:03,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",78.0 mm,Manual,78 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240129-albany/20240129-albany-002.jpg,12.76,2024:01:29 19:18:53,2024:01:30 07:59:07,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",106.0 mm,Manual,106 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
