SourceFile,ExifToolVersion,CreateDate,ModifyDate,Make,Model,ShutterSpeedValue,ApertureValue,SubjectDistance,MeteringMode,Flash,FocalLength,ExposureMode,FocalLengthIn35mmFormat,LensInfo,City,Province-State,By-line,Caption-Abstract,CopyrightNotice,Description,Creator
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-devour-the-day-003.jpg,12.76,2013:12:17 21:19:29,2024:03:29 17:43:03,NIKON CORPORATION,NIKON D7000,1/125,3.2,8.91 m,Multi-segment,"Off, Did not fire",40.0 mm,Manual,60 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-devour-the-day-017.jpg,12.76,2013:12:17 21:48:09,2024:03:29 17:43:11,NIKON CORPORATION,NIKON D7000,1/200,2.8,1.88 m,Multi-segment,"Off, Did not fire",40.0 mm,Manual,60 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-devour-the-day-016.jpg,12.76,2013:12:17 21:33:30,2024:03:29 17:43:11,NIKON CORPORATION,NIKON D7000,1/100,3.2,10.59 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-devour-the-day-002.jpg,12.76,2013:12:17 21:18:47,2024:03:29 17:43:03,NIKON CORPORATION,NIKON D7000,1/100,3.2,5.31 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-devour-the-day-001.jpg,12.76,2013:12:17 21:18:42,2024:03:29 17:43:03,NIKON CORPORATION,NIKON D7000,1/100,3.2,2.24 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-devour-the-day-015.jpg,12.76,2013:12:17 21:31:32,2024:03:29 17:43:09,NIKON CORPORATION,NIKON D7000,1/100,3.2,10.59 m,Multi-segment,"Off, Did not fire",32.0 mm,Manual,48 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-devour-the-day-011.jpg,12.76,2013:12:17 21:24:00,2024:03:29 17:43:06,NIKON CORPORATION,NIKON D7000,1/100,2.8,3.76 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-devour-the-day-005.jpg,12.76,2013:12:17 21:21:04,2024:03:29 17:43:03,NIKON CORPORATION,NIKON D7000,1/100,2.8,1.88 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-devour-the-day-004.jpg,12.76,2013:12:17 21:20:21,2024:03:29 17:43:03,NIKON CORPORATION,NIKON D7000,1/100,2.8,1.58 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-devour-the-day-010.jpg,12.76,2013:12:17 21:23:51,2024:03:29 17:43:05,NIKON CORPORATION,NIKON D7000,1/100,2.8,5.31 m,Multi-segment,"Off, Did not fire",32.0 mm,Manual,48 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-devour-the-day-006.jpg,12.76,2013:12:17 21:21:39,2024:03:29 17:43:04,NIKON CORPORATION,NIKON D7000,1/100,2.8,5.31 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-devour-the-day-013.jpg,12.76,2013:12:17 21:24:48,2024:03:29 17:43:10,NIKON CORPORATION,NIKON D7000,1/100,2.8,1.41 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-devour-the-day-007.jpg,12.76,2013:12:17 21:22:36,2024:03:29 17:43:05,NIKON CORPORATION,NIKON D7000,1/100,2.8,1.41 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-sick-puppies-028.jpg,12.76,2013:12:17 22:47:56,2024:03:29 17:43:41,NIKON CORPORATION,NIKON D7000,1/125,2.8,2.82 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-sick-puppies-014.jpg,12.76,2013:12:17 22:34:54,2024:03:29 17:43:30,NIKON CORPORATION,NIKON D7000,1/125,2.8,10.59 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-sick-puppies-015.jpg,12.76,2013:12:17 22:37:38,2024:03:29 17:43:32,NIKON CORPORATION,NIKON D7000,1/160,2.8,3.76 m,Multi-segment,"Off, Did not fire",32.0 mm,Manual,48 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-sick-puppies-001.jpg,12.76,2013:12:17 22:27:43,2024:03:29 17:43:20,NIKON CORPORATION,NIKON D7000,1/200,2.8,5.31 m,Multi-segment,"Off, Did not fire",29.0 mm,Manual,43 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-sick-puppies-029.jpg,12.76,2013:12:17 22:52:54,2024:03:29 17:43:42,NIKON CORPORATION,NIKON D7000,1/160,2.8,10.59 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-sick-puppies-017.jpg,12.76,2013:12:17 22:39:25,2024:03:29 17:43:32,NIKON CORPORATION,NIKON D7000,1/200,2.8,5.31 m,Multi-segment,"Off, Did not fire",22.0 mm,Manual,33 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-sick-puppies-003.jpg,12.76,2013:12:17 22:29:17,2024:03:29 17:43:23,NIKON CORPORATION,NIKON D7000,1/160,2.8,3.76 m,Multi-segment,"Off, Did not fire",36.0 mm,Manual,54 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-sick-puppies-002.jpg,12.76,2013:12:17 22:29:15,2024:03:29 17:43:23,NIKON CORPORATION,NIKON D7000,1/160,2.8,3.76 m,Multi-segment,"Off, Did not fire",36.0 mm,Manual,54 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-sick-puppies-016.jpg,12.76,2013:12:17 22:38:16,2024:03:29 17:43:33,NIKON CORPORATION,NIKON D7000,1/160,2.8,3.76 m,Multi-segment,"Off, Did not fire",24.0 mm,Manual,36 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-sick-puppies-012.jpg,12.76,2013:12:17 22:34:01,2024:03:29 17:43:29,NIKON CORPORATION,NIKON D7000,1/125,2.8,10.59 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-sick-puppies-006.jpg,12.76,2013:12:17 22:30:45,2024:03:29 17:43:23,NIKON CORPORATION,NIKON D7000,1/160,2.8,0.79 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-sick-puppies-007.jpg,12.76,2013:12:17 22:31:14,2024:03:29 17:43:24,NIKON CORPORATION,NIKON D7000,1/160,2.8,5.31 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-sick-puppies-013.jpg,12.76,2013:12:17 22:34:45,2024:03:29 17:43:29,NIKON CORPORATION,NIKON D7000,1/125,2.8,10.59 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-sick-puppies-005.jpg,12.76,2013:12:17 22:29:53,2024:03:29 17:43:22,NIKON CORPORATION,NIKON D7000,1/160,2.8,10.59 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-sick-puppies-011.jpg,12.76,2013:12:17 22:33:52,2024:03:29 17:43:28,NIKON CORPORATION,NIKON D7000,1/125,2.8,5.31 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-sick-puppies-010.jpg,12.76,2013:12:17 22:33:14,2024:03:29 17:43:28,NIKON CORPORATION,NIKON D7000,1/125,2.8,10.59 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-sick-puppies-004.jpg,12.76,2013:12:17 22:29:53,2024:03:29 17:43:23,NIKON CORPORATION,NIKON D7000,1/160,2.8,10.59 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-sick-puppies-009.jpg,12.76,2013:12:17 22:32:10,2024:03:29 17:43:27,NIKON CORPORATION,NIKON D7000,1/200,2.8,5.31 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-sick-puppies-021.jpg,12.76,2013:12:17 22:44:41,2024:03:29 17:43:36,NIKON CORPORATION,NIKON D7000,1/125,2.8,2.24 m,Multi-segment,"Off, Did not fire",34.0 mm,Manual,51 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-sick-puppies-020.jpg,12.76,2013:12:17 22:44:41,2024:03:29 17:43:35,NIKON CORPORATION,NIKON D7000,1/125,2.8,1.88 m,Multi-segment,"Off, Did not fire",34.0 mm,Manual,51 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-sick-puppies-008.jpg,12.76,2013:12:17 22:31:33,2024:03:29 17:43:27,NIKON CORPORATION,NIKON D7000,1/160,2.8,1.88 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-sick-puppies-022.jpg,12.76,2013:12:17 22:45:00,2024:03:29 17:43:36,NIKON CORPORATION,NIKON D7000,1/125,2.8,2.24 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-sick-puppies-023.jpg,12.76,2013:12:17 22:45:01,2024:03:29 17:43:38,NIKON CORPORATION,NIKON D7000,1/125,2.8,2.82 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-sick-puppies-027.jpg,12.76,2013:12:17 22:47:56,2024:03:29 17:43:40,NIKON CORPORATION,NIKON D7000,1/125,2.8,2.82 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-sick-puppies-026.jpg,12.76,2013:12:17 22:47:49,2024:03:29 17:43:40,NIKON CORPORATION,NIKON D7000,1/125,2.8,5.31 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-sick-puppies-024.jpg,12.76,2013:12:17 22:45:36,2024:03:29 17:43:38,NIKON CORPORATION,NIKON D7000,1/125,2.8,1 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-sick-puppies-030.jpg,12.76,2013:12:17 22:55:22,2024:03:29 17:43:42,NIKON CORPORATION,NIKON D7000,1/160,2.8,10.59 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-sick-puppies-018.jpg,12.76,2013:12:17 22:41:18,2024:03:29 17:43:33,NIKON CORPORATION,NIKON D7000,1/200,2.8,5.31 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-sick-puppies-019.jpg,12.76,2013:12:17 22:42:29,2024:03:29 17:43:34,NIKON CORPORATION,NIKON D7000,1/200,2.8,1.19 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-sick-puppies-031.jpg,12.76,2013:12:17 22:56:07,2024:03:29 17:43:42,NIKON CORPORATION,NIKON D7000,1/160,2.8,10.59 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-sick-puppies-025.jpg,12.76,2013:12:17 22:45:37,2024:03:29 17:43:39,NIKON CORPORATION,NIKON D7000,1/125,2.8,1 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-devour-the-day-022.jpg,12.76,2013:12:17 21:51:46,2024:03:29 17:43:17,NIKON CORPORATION,NIKON D7000,1/200,2.8,5.31 m,Multi-segment,"Off, Did not fire",36.0 mm,Manual,54 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-devour-the-day-023.jpg,12.76,2013:12:17 21:52:30,2024:03:29 17:43:17,NIKON CORPORATION,NIKON D7000,1/200,2.8,2.24 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-devour-the-day-021.jpg,12.76,2013:12:17 21:49:42,2024:03:29 17:43:17,NIKON CORPORATION,NIKON D7000,1/200,2.8,2.24 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-devour-the-day-009.jpg,12.76,2013:12:17 21:22:36,2024:03:29 17:43:05,NIKON CORPORATION,NIKON D7000,1/100,2.8,1.41 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-devour-the-day-008.jpg,12.76,2013:12:17 21:22:36,2024:03:29 17:43:05,NIKON CORPORATION,NIKON D7000,1/100,2.8,1.41 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-devour-the-day-020.jpg,12.76,2013:12:17 21:49:37,2024:03:29 17:43:15,NIKON CORPORATION,NIKON D7000,1/200,2.8,5.31 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-devour-the-day-018.jpg,12.76,2013:12:17 21:48:09,2024:03:29 17:43:12,NIKON CORPORATION,NIKON D7000,1/200,2.8,1.88 m,Multi-segment,"Off, Did not fire",27.0 mm,Manual,40 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-devour-the-day-024.jpg,12.76,2013:12:17 21:53:52,2024:03:29 17:43:17,NIKON CORPORATION,NIKON D7000,1/200,2.8,1.19 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20131217-sick-puppies/20131217-devour-the-day-019.jpg,12.76,2013:12:17 21:48:31,2024:03:29 17:43:14,NIKON CORPORATION,NIKON D7000,1/200,2.8,5.31 m,Multi-segment,"Off, Did not fire",40.0 mm,Manual,60 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20130806-frank-turner/20130806-frank-turner-001.jpg,12.76,2013:08:06 22:01:45,2024:03:27 09:52:05,NIKON CORPORATION,NIKON D7000,1/200,2.8,3.76 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20130806-frank-turner/20130806-frank-turner-015.jpg,12.76,2013:08:06 22:21:54,2024:03:27 09:52:17,NIKON CORPORATION,NIKON D7000,1/200,2.8,10.59 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20130806-frank-turner/20130806-frank-turner-014.jpg,12.76,2013:08:06 22:19:31,2024:03:27 09:52:16,NIKON CORPORATION,NIKON D7000,1/200,2.8,10.59 m,Multi-segment,"Off, Did not fire",46.0 mm,Manual,69 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20130806-frank-turner/20130806-frank-turner-016.jpg,12.76,2013:08:06 22:23:22,2024:03:27 09:52:17,NIKON CORPORATION,NIKON D7000,1/200,2.8,10.59 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20130806-frank-turner/20130806-frank-turner-002.jpg,12.76,2013:08:06 22:02:15,2024:03:27 09:52:05,NIKON CORPORATION,NIKON D7000,1/200,2.8,10.59 m,Multi-segment,"Off, Did not fire",26.0 mm,Manual,39 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20130806-frank-turner/20130806-frank-turner-003.jpg,12.76,2013:08:06 22:02:26,2024:03:27 09:52:06,NIKON CORPORATION,NIKON D7000,1/200,2.8,5.31 m,Multi-segment,"Off, Did not fire",34.0 mm,Manual,51 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20130806-frank-turner/20130806-frank-turner-013.jpg,12.76,2013:08:06 22:17:12,2024:03:27 09:52:15,NIKON CORPORATION,NIKON D7000,1/200,2.8,5.31 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20130806-frank-turner/20130806-frank-turner-007.jpg,12.76,2013:08:06 22:08:12,2024:03:27 09:52:10,NIKON CORPORATION,NIKON D7000,1/200,2.8,5.31 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20130806-frank-turner/20130806-frank-turner-006.jpg,12.76,2013:08:06 22:06:01,2024:03:27 09:52:10,NIKON CORPORATION,NIKON D7000,1/200,2.8,5.31 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20130806-frank-turner/20130806-frank-turner-012.jpg,12.76,2013:08:06 22:16:52,2024:03:27 09:52:14,NIKON CORPORATION,NIKON D7000,1/200,2.8,10.59 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20130806-frank-turner/20130806-frank-turner-004.jpg,12.76,2013:08:06 22:04:35,2024:03:27 09:52:08,NIKON CORPORATION,NIKON D7000,1/200,2.8,3.76 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20130806-frank-turner/20130806-frank-turner-010.jpg,12.76,2013:08:06 22:08:43,2024:03:27 09:52:12,NIKON CORPORATION,NIKON D7000,1/200,2.8,5.31 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20130806-frank-turner/20130806-frank-turner-011.jpg,12.76,2013:08:06 22:14:55,2024:03:27 09:52:14,NIKON CORPORATION,NIKON D7000,1/200,2.8,10.59 m,Multi-segment,"Off, Did not fire",44.0 mm,Manual,66 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20130806-frank-turner/20130806-frank-turner-005.jpg,12.76,2013:08:06 22:04:36,2024:03:27 09:52:09,NIKON CORPORATION,NIKON D7000,1/200,2.8,3.76 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2013/20130806-frank-turner/20130806-frank-turner-008.jpg,12.76,2013:08:06 22:08:19,2024:03:27 09:52:11,NIKON CORPORATION,NIKON D7000,1/200,2.8,5.31 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2013 Ross Harried,,Ross Harried
